,id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url,Unnamed: 0,overall_rating,recommended_to_a_friend,food,service,ambiance,noise_level,dining_style,cuisines,price_range,hours_of_operation
82,45523,Fraunces Tavern,54 Pearl Street,New York,NY,New York / Tri-State Area,10004,US,2129681776,40.703544,-74.011154,2,http://www.opentable.com/single.aspx?rid=45523,http://mobile.opentable.com/opentable/?restId=45523,https://www.opentable.com/img/restimages/45523.jpg,50,4.3,93,4.2,4.3,4.6,Moderate,Casual Dining,Contemporary American,$30 and under,Restaurant HoursSunday: 11:00AM-10:00PMMonday-Tuesday: 11:00AM-11:00PMWednesday-Saturday: 11:00AM-12:00AMBar HoursSunday: 11:00AM-12:00AMMonday-Tuesday: 11:00AM-1:00AMWednesday-Saturday: 11:00AM-3:00AMOffice HoursMonday-Friday: 10:00AM-6:00PM
84,39748,Gigino at Wagner Park,20 Battery Place,New York,NY,New York / Tri-State Area,10004,US,2125282228,40.704933,-74.017462,2,http://www.opentable.com/single.aspx?rid=39748,http://mobile.opentable.com/opentable/?restId=39748,https://www.opentable.com/img/restimages/39748.jpg,51,4.4,91,4.2,4,4.6,Moderate,Casual Dining,Italian,$30 and under,Lunch: Monday - Sunday: 11:30am - 4:00pm; Dinner: Monday - Sunday: 4:00pm - 10:00pm 
86,5333,Delmonico's,56 Beaver Street,New York,NY,New York / Tri-State Area,10004,US,2125091144,40.705,-74.01,4,http://www.opentable.com/single.aspx?rid=5333,http://mobile.opentable.com/opentable/?restId=5333,https://www.opentable.com/img/restimages/5333.jpg,52,4.5,91,4.5,4.4,4.5,Moderate,Casual Elegant,Steakhouse American,$50 and over,Lunch: Monday - Friday 11:30am-3:00pm; Dinner: Monday - Saturday 5:00pm-10:00pm
87,3073,Battery Gardens,Inside Battery Park,New York,NY,New York / Tri-State Area,10004,US,2128095508x1,40.702984,-74.014388,2,http://www.opentable.com/single.aspx?rid=3073,http://mobile.opentable.com/opentable/?restId=3073,https://www.opentable.com/img/restimages/3073.jpg,53,3.9,81,3.9,4,4.2,Quiet,Casual Dining,American Continental,$31 to $50,Monday - Saturday 11:30am - 9:00pm & Sunday 11:30am - 3pm. Beer Garden open daily (weather permitting) starting at 11:30am.Battery Gardens Restaurant will always have  Private Events on Saturday & Sunday's. Therefore for the Dinner Reservations for the Restaurant the only option that will be available is Outdoor Seating. The Inside Seating areas will be Reserved  for Private Events.Based on the event schedule; Lunch or Dinner may be served in an alternate dining room. A member of the management team will notify reservations if effected. 
89,139156,Route 66 Smokehouse,46 Stone Street,New York,NY,New York / Tri-State Area,10004,US,2129431602,40.704521,-74.010061,3,http://www.opentable.com/single.aspx?rid=139156,http://mobile.opentable.com/opentable/?restId=139156,https://www.opentable.com/img/restimages/139156.jpg,54,4,100,3.5,3.6,3.5,Moderate,Casual Dining,American Comfort Food Barbecue,$31 to $50,Lunch: Monday - Sunday: 11:00am - 4:00pmDinner: Saturday - Wednesday: 4:00pm - 10:00pmThursday - Friday: 4:00pm - 10:30pm
90,54454,Harry's Cafe and Steak,One Hanover Square,New York,NY,New York / Tri-State Area,10004,US,2127859200,40.704651,-74.009688,3,http://www.opentable.com/single.aspx?rid=54454,http://mobile.opentable.com/opentable/?restId=54454,https://www.opentable.com/img/restimages/54454.jpg,55,4.6,97,4.6,4.3,4.4,Moderate,Casual Elegant,Steak American,$31 to $50,Monday - Saturday: 11:30am - 12:00am; Lounge/Bar open later
91,1980,2 West,Two West Street,New York,NY,New York / Tri-State Area,10004,US,9177902525x,40.705483,-74.017247,3,http://www.opentable.com/single.aspx?rid=1980,http://mobile.opentable.com/opentable/?restId=1980,https://www.opentable.com/img/restimages/1980.jpg,56,4.6,93,4.4,4.5,4.6,Quiet,Casual Dining,American,$31 to $50,Breakfast: Mon- Fri 6:30am - 11:00am Sat and Sun 7am -11:30amWeekend Brunch Saturdays and Sundays: 11:00am - 2:30pm;Lunch Daily: Mon-Fri 11:00am - 2:30pm Sat 11:30-2:30pmDinner Daily: 6:00pm - 10:00pm
92,15040,Haru Sushi - Wall Street,One Wall Street Court,New York,NY,New York / Tri-State Area,10005,US,2127856850x,40.707719,-74.011657,2,http://www.opentable.com/single.aspx?rid=15040,http://mobile.opentable.com/opentable/?restId=15040,https://www.opentable.com/img/restimages/15040.jpg,57,4.4,73,4.3,4.2,4.1,Moderate,Casual Elegant,Japanese Sushi Bar / Lounge / Bottle Service,$30 and under,Mon - Fri: 11:30am - 10:30pmSat-Sun: 5:00pm-10:30pmHappy hour:Mon-Fri: 3:00pm-7:00pm (at the bar & sushi bar)Sat: 5:00pm-7:00pm
95,51835,Bailey Pub and Brasserie,52 William St.,New York,NY,New York / Tri-State Area,10005,US,2128592200x,40.70687,-74.008999,2,http://www.opentable.com/single.aspx?rid=51835,http://mobile.opentable.com/opentable/?restId=51835,https://www.opentable.com/img/restimages/51835.jpg,58,4.2,86,4.3,4.2,4,Moderate,Casual Dining,American Gastro Pub,$30 and under,Breakfast: Daily: 7:00am - 10:00am; Brunch: Saturday - Sunday: 10:00am - 4:00pm; Lunch: Monday - Friday: 11:30am - 3:00pm; Dinner: Daily: 5:00pm - 11:00pm
96,28126,Pound & Pence,55 Liberty Street,New York,NY,New York / Tri-State Area,10005,US,2127161140x,40.708671,-74.00949,2,http://www.opentable.com/single.aspx?rid=28126,http://mobile.opentable.com/opentable/?restId=28126,https://www.opentable.com/img/restimages/28126.jpg,59,4.2,88,3.8,3.7,3.9,Moderate,Casual Dining,Contemporary American Gastro Pub Comfort Food,$30 and under,Monday Through Friday from 11:30AM to 10:00PM 
97,68272,Dark Horse,17 Murray Street,New York,NY,New York / Tri-State Area,10007,US,2126083900,40.713718,-74.008036,2,http://www.opentable.com/single.aspx?rid=68272,http://mobile.opentable.com/opentable/?restId=68272,https://www.opentable.com/img/restimages/68272.jpg,60,4.1,100,3.9,4.5,4.3,Quiet,Casual Dining,American Comfort Food,$30 and under,Monday - Thursday: 11:00am - 1:00am Friday - Saturday: 11:00am - 2:00am Sunday: 12:00pm - 1:00am
99,97837,Benares - Tribeca,45 Murray Street,New York,NY,New York / Tri-State Area,10007,US,2127664900,40.714086,-74.009236,2,http://www.opentable.com/single.aspx?rid=97837,http://mobile.opentable.com/opentable/?restId=97837,https://www.opentable.com/img/restimages/97837.jpg,61,4,79,4.1,4,4.1,Moderate,Casual Dining,Indian Contemporary Indian,$30 and under,Lunch: Daily: 11:00am - 2:45pm  Dinner: Daily: 5:00pm - 10:30pm
100,149734,Ecco,124 Chambers St.,New York,NY,New York / Tri-State Area,10007,US,2122277074,40.715135,-74.00885,3,http://www.opentable.com/single.aspx?rid=149734,http://mobile.opentable.com/opentable/?restId=149734,https://www.opentable.com/img/restimages/149734.jpg,62,4.6,91,4.7,4.8,4.5,Moderate,Casual Elegant,Italian,$31 to $50,Lunch: Monday - Friday: 11:45am - 4:00pmDinner: Monday - Friday: 4:00pm - 11:00pmSaturday: 5:00pm - 11:00pm
102,63811,Warren 77,77 Warren Street,New York,NY,New York / Tri-State Area,10007,US,2122278994x,40.715151,-74.010322,2,http://www.opentable.com/single.aspx?rid=63811,http://mobile.opentable.com/opentable/?restId=63811,https://www.opentable.com/img/restimages/63811.jpg,63,4.2,84,3.8,3.9,3.8,Moderate,Casual Dining,American,$30 and under,Hours:M-TH 11:30am-1am (Lunch and Dinner)FRI 11:30am- 2am (Lunch and Dinner)SAT 9:30am- 2am (Brunch and Dinner)SUN 9:30am-1am (Brunch and Dinner)
105,151951,Morsi,22 Warren Street,New York,NY,New York / Tri-State Area,10007,US,2125772722x,40.714353,-74.007741,3,http://www.opentable.com/single.aspx?rid=151951,http://mobile.opentable.com/opentable/?restId=151951,https://www.opentable.com/img/restimages/151951.jpg,64,4.6,87,4.6,4.6,4.5,Moderate,Casual Elegant,Italian Contemporary Italian,$31 to $50,Lunch: Monday - Friday: 11:00am - 3:00pmDinner: Monday - Sunday: 5pm - 11pm
106,145225,Racines NY,94 Chambers Street,New York,NY,New York / Tri-State Area,10007,US,2122273400,40.7145,-74.007333,3,http://www.opentable.com/single.aspx?rid=145225,http://mobile.opentable.com/opentable/?restId=145225,https://www.opentable.com/img/restimages/145225.jpg,65,4.6,96,4.7,4.6,4.3,Moderate,Casual Elegant,French,$31 to $50,Dinner: Monday - Saturday: 5:00pm -10:30pm
108,69439,Kafana,116 Avenue C,New York,NY,New York / Tri-State Area,10009,US,2123538000,40.724426,-73.978581,2,http://www.opentable.com/single.aspx?rid=69439,http://mobile.opentable.com/opentable/?restId=69439,https://www.opentable.com/img/restimages/69439.jpg,66,4.6,85,4.6,4.2,4.4,Moderate,Casual Dining,Eastern European European Comfort Food,$30 and under,Lunch: Saturday - Sunday: 12:00pm - 5:00pm; Dinner: Sunday - Thursday: 5:00pm - 11:00pm Friday - Saturday: 5:00pm - 1:00am
110,112210,Cagen,414 E 9th St,New York,NY,New York / Tri-State Area,10009,US,2123588800x,40.727626,-73.983795,4,http://www.opentable.com/single.aspx?rid=112210,http://mobile.opentable.com/opentable/?restId=112210,https://www.opentable.com/img/restimages/112210.jpg,67,4.6,62,4.5,4.3,4,Quiet,Fine Dining,Japanese,$50 and over,Tuesday - Sunday: 6:00pm - 10:00pm
111,152458,Tuome,536 E. 5th St.,New York,NY,New York / Tri-State Area,10009,US,6468337811x,40.723998,-73.982948,3,http://www.opentable.com/single.aspx?rid=152458,http://mobile.opentable.com/opentable/?restId=152458,https://www.opentable.com/img/restimages/152458.jpg,68,4.7,94,4.7,4.4,4.4,Moderate,Casual Dining,Contemporary American Asian Chinese,$31 to $50,Dinner: Monday - Thursday: 6:00pm - 10:30pmFriday - Saturday: 6:00pm - 11:00pmSunday: Closed
112,114505,Flinders Lane,162 Ave A,New York,NY,New York / Tri-State Area,10009,US,2122286900x,40.728006,-73.981909,2,http://www.opentable.com/single.aspx?rid=114505,http://mobile.opentable.com/opentable/?restId=114505,https://www.opentable.com/img/restimages/114505.jpg,69,4.3,83,4.3,4.2,4.2,Moderate,Casual Dining,Modern Australian International Asian,$31 to $50,Mon - Thur: 11.00am - 11:00pmFriday: 11.00am - 12:00amSaturday: 11:00am - 12.00amSunday: 11:00am - 10:00pm
114,38509,Lavagna,545 E.5th St.,New York,NY,New York / Tri-State Area,10009,US,212-979-1005,40.724076,-73.982502,3,http://www.opentable.com/single.aspx?rid=38509,http://mobile.opentable.com/opentable/?restId=38509,https://www.opentable.com/img/restimages/38509.jpg,70,4.7,99,4.7,4.6,4.6,Moderate,Casual Elegant,Italian,$31 to $50,Brunch: Saturday & Sunday: 12:00pm - 3:30pm; Dinner: Monday - Thursday: 6:00pm - 11:00pm Friday & Saturday: 6:00pm - 12:00am Sunday: 5:00pm - 11:00pm
115,108907,Oda House,76 Ave. B,New York,NY,New York / Tri-State Area,10009,US,2123533838x,40.723984,-73.982179,2,http://www.opentable.com/single.aspx?rid=108907,http://mobile.opentable.com/opentable/?restId=108907,https://www.opentable.com/img/restimages/108907.jpg,71,4.6,94,4.8,4.2,4.1,Moderate,Casual Dining,Georgian Mediterranean Russian,$30 and under,Monday - Thursday: 4:00 pm - 11:00 pmFriday: 12:00 pm - 11:00 pmSaturday - Sunday: 11:00 am - 11:00 pm
117,73315,Brindle Room,277 E. 10th St.,New York,NY,New York / Tri-State Area,10009,US,2125299702,40.728287,-73.982699,2,http://www.opentable.com/single.aspx?rid=73315,http://mobile.opentable.com/opentable/?restId=73315,https://www.opentable.com/img/restimages/73315.jpg,72,4.6,91,4.6,4.5,4.2,Moderate,Casual Dining,Contemporary American Comfort Food,$30 and under,Brunch: Saturday - Sunday: 11:00am - 3:45pm;Lunch: Tuesday - Friday: 11:30am - 3:45pm;Dinner: Monday - Thursday Sunday: 5:00pm - 11:00amFriday - Saturday: 5:00pm - 12:00am 
118,90538,Orient Express Cocktail Bar,325 11th Street,New York,NY,New York / Tri-State Area,10009,US,2126918845,40.729854,-73.98515,2,http://www.opentable.com/single.aspx?rid=90538,http://mobile.opentable.com/opentable/?restId=90538,https://www.opentable.com/img/restimages/90538.jpg,73,4.2,92,3.5,3.7,4.2,Moderate,Casual Dining,Mediterranean French Eastern European,$30 and under,"
Friday - Sunday: 12:00pm - 5:00pm

Friday - Sunday: 12:00pm - 5:00pm

Monday - Thursday: 5:00pm - 11:00pm
Friday & Saturday: 5:00pm - 12:00am
Sunday: 5:00pm - 10:00pm"
123,64480,Nai Tapas,174 1st Ave,New York,NY,New York / Tri-State Area,10009,US,2126771030,40.729113,-73.98398,2,http://www.opentable.com/single.aspx?rid=64480,http://mobile.opentable.com/opentable/?restId=64480,https://www.opentable.com/img/restimages/64480.jpg,74,4.7,98,4.8,4.7,4.6,Moderate,Casual Dining,Tapas / Small Plates,$30 and under,Lunch: Saturday: 12:00pm - 4:00pm Sunday: 12:00pm - 4:00pm; Dinner: Monday - Wednesday: 5:00pm - 11:00pm Thursday - Friday: 5:00pm - 12:00am Saturday 4:00pm - 12am Sunday: 5:00pm - 10:00pm
124,70129,El Camion,194 Ave A,New York,NY,New York / Tri-State Area,10009,US,2125335436,40.729097,-73.981045,2,http://www.opentable.com/single.aspx?rid=70129,http://mobile.opentable.com/opentable/?restId=70129,https://www.opentable.com/img/restimages/70129.jpg,75,4.3,85,4.1,3.9,3.7,Moderate,Casual Dining,Mexican,$30 and under,Lunch: Tuesday - Friday: 11:30am - 4:00pm; Dinner: Sunday - Wednesday: 4:00pm - 11:00pm Thursday: 4:00pm - 12:00am Friday - Saturday: 4:00pm - 1:00am; Brunch: Saturday - Monday: 10:30am - 4:00pm
125,76861,Fonda - East Village,40 Avenue B,New York,NY,New York / Tri-State Area,10009,US,2126774096,40.722862,-73.982978,3,http://www.opentable.com/single.aspx?rid=76861,http://mobile.opentable.com/opentable/?restId=76861,https://www.opentable.com/img/restimages/76861.jpg,76,4.5,93,4.3,4.4,4.3,Moderate,Casual Dining,Contemporary Mexican,$31 to $50,Dinner: Sunday: 5:00pm - 9:30pm Monday - Thursday: 5:00pm - 10:30pm Friday - Saturday: 5:00pm - 11:30pm; Brunch: Saturday: 11:00am - 4:00pm; Sunday 12noon - 5pm
126,71815,Eleven B,174 Avenue B,New York,NY,New York / Tri-State Area,10009,US,2123889811,40.727492,-73.979696,2,http://www.opentable.com/single.aspx?rid=71815,http://mobile.opentable.com/opentable/?restId=71815,https://www.opentable.com/img/restimages/71815.jpg,77,4.3,67,3.8,3.2,3.6,Moderate,Casual Dining,Italian American Comfort Food,$30 and under,Lunch: Monday - Sunday: 12:00pm - 4:00pm; Dinner: Monday - Friday: 4:00pm - 10:30pm Saturday - Sunday: 4:00pm - 11:00pm
129,41515,Balade,208 1st Avenue,New York,NY,New York / Tri-State Area,10009,US,2125296868x,40.73025,-73.983001,2,http://www.opentable.com/single.aspx?rid=41515,http://mobile.opentable.com/opentable/?restId=41515,https://www.opentable.com/img/restimages/41515.jpg,78,4.6,90,4.5,4.4,4.3,Moderate,Casual Dining,Mediterranean Lebanese Middle Eastern,$30 and under,Lunch and Dinner: Daily: Sunday till Thursday  11:30am - 11:00pmLunch and Dinner: Daily: Friday & Saturday  11:30am - 1:00amBrunch: Saturday and Sunday: 11:30am - 5:00pm 
130,118699,Edi and The Wolf,102 Avenue C,New York,NY,New York / Tri-State Area,10009,US,2125981040x,40.723841,-73.978698,2,http://www.opentable.com/single.aspx?rid=118699,http://mobile.opentable.com/opentable/?restId=118699,https://www.opentable.com/img/restimages/118699.jpg,79,4.6,98,4.5,4.3,4.6,Moderate,Casual Dining,Austrian Contemporary German European,$30 and under,Brunch: Saturday and Sunday: 11:30am - 3:30pmDinner: Sunday - Thursday: 5:00pm - 11:00pmFriday - Saturday: 5:00pm - 12:00am
131,36592,Gnocco,337 East 10th Street,New York,NY,New York / Tri-State Area,10009,US,2126771913x,40.727192,-73.980247,2,http://www.opentable.com/single.aspx?rid=36592,http://mobile.opentable.com/opentable/?restId=36592,https://www.opentable.com/img/restimages/36592.jpg,80,4.6,98,4.6,4.4,4.5,Moderate,Casual Dining,Italian Pizzeria Tapas / Small Plates,$30 and under,Breakfast and Lunch  Monday through Friday form  11am to 5pm  Dinner: Sunday  through Thursday: 5:00pm - 10:45pm Friday  through Saturday 5:00pm - 11:45pm;  Brunch: Saturday - Sunday: 12:00pm - 5:00pm     
132,24202,Hill Country - Flatiron,30 West 26th Street,New York,NY,New York / Tri-State Area,10010,US,2122554544x10,40.744163,-73.990471,2,http://www.opentable.com/single.aspx?rid=24202,http://mobile.opentable.com/opentable/?restId=24202,https://www.opentable.com/img/restimages/24202.jpg,81,4.4,86,4.3,3.9,4,Moderate,Casual Dining,Barbecue Southern American,$30 and under,Lunch: Monday - Sunday: 12:00pm - 4:00pm Dinner: Sunday - Thursday: 4:00pm - 10:00pm Friday - Saturday: 4:00pm - 11:00pm; Bar open until 2:00am daily
133,95353,Maysville,17 W. 26th St,New York,NY,New York / Tri-State Area,10010,US,6464908240x,40.744061,-73.989671,3,http://www.opentable.com/single.aspx?rid=95353,http://mobile.opentable.com/opentable/?restId=95353,https://www.opentable.com/img/restimages/95353.jpg,82,4.4,88,4.4,4.3,4.4,Moderate,Casual Elegant,American Seafood Southern,$31 to $50,LUNCHMonday - Friday 11:30 am - 3 pmBRUNCHSaturday - Sunday 10:30 am - 3 pmDINNERSunday and Monday 5:30 pm - 10 pmTuesday Wednesday and Thursday 5:30 pm - 11 pmFriday and Saturday 5:30 - 11pmBAR MENU Daily from 3 pm to 5:30 pm 
134,4582,BLT Prime,111 East 22nd Street,New York,NY,New York / Tri-State Area,10010,US,2129958500,40.739,-73.986,4,http://www.opentable.com/single.aspx?rid=4582,http://mobile.opentable.com/opentable/?restId=4582,https://www.opentable.com/img/restimages/4582.jpg,83,4.5,84,4.5,4.6,4.4,Moderate,Casual Elegant,Steak American,$50 and over,BLT Prime is pleased to offer dinner seven nights per week.Monday - Thursday 5:30pm-10:30pmFriday & Saturday 5:30pm-11:00pmSunday 5:00pm-10:00pm
135,2494,Almond,12 East 22nd Street,New York,NY,New York / Tri-State Area,10010,US,2122287557x,40.7405,-73.9893,3,http://www.opentable.com/single.aspx?rid=2494,http://mobile.opentable.com/opentable/?restId=2494,https://www.opentable.com/img/restimages/2494.jpg,84,4.5,95,4.2,4.2,4.3,Moderate,Casual Dining,American Mediterranean French,$31 to $50,Brunch 10:30 AM Weekends ; Lunch 11:30 AM Weekdays; Dinner 6pm Mon-Sat; 5pm Sunday
139,112936,Bo's Kitchen & Bar Room,6 West 24th Street,New York,NY,New York / Tri-State Area,10010,US,2122342373x,40.742595,-73.990285,2,http://www.opentable.com/single.aspx?rid=112936,http://mobile.opentable.com/opentable/?restId=112936,https://www.opentable.com/img/restimages/112936.jpg,85,4.1,80,3.9,3.7,4,Moderate,Casual Elegant,Contemporary American,$30 and under,Dinner: Monday - Tuesday: 5:30pm - 10:00pmWednesday - Saturday: 5:30pm - 11:00pmBar Opens Monday-Friday at 3:00pm and Saturday at 5:30pmLounge Available for Private Parties & Events 7 days
141,41734,Raymi,43 W. 24th St.,New York,NY,New York / Tri-State Area,10010,US,2129291200x,40.743381,-73.991292,3,http://www.opentable.com/single.aspx?rid=41734,http://mobile.opentable.com/opentable/?restId=41734,https://www.opentable.com/img/restimages/41734.jpg,86,4.4,87,4.5,4.3,4.3,Moderate,Casual Elegant,Latin American Peruvian South American,$31 to $50,Dinner Monday - Thursday 5:00pm to 9:30pm Bar closes 10:30pmFriday & Saturday 5:00pm to 10:30pm Bar closes 11:30pmSaturday and Sunday Brunch and bar 11:30 am to 4:00 pm Closed Sunday evenings.
143,36766,Maialino,2 Lexington Avenue,New York,NY,New York / Tri-State Area,10010,US,2127772410,40.738546,-73.985772,3,http://www.opentable.com/single.aspx?rid=36766,http://mobile.opentable.com/opentable/?restId=36766,https://www.opentable.com/img/restimages/36766.jpg,87,4.6,89,4.5,4.4,4.5,Moderate,Casual Dining,Italian,$31 to $50,Breakfast: Monday - Friday 7:30am - 10:00amLunch: Monday - Friday noon - 2:00pmBrunch: Saturday - Sunday 10:00am - 2:30pmDinner: Sunday - Wednesday: 5:30pm - 10:00pm Thursday - Saturday: 5:30pm - 10:30pm 
144,92797,Mira Sushi & Izakaya Bar,46 West 22nd St.,New York,NY,New York / Tri-State Area,10010,US,2129897889,40.741795,-73.992473,2,http://www.opentable.com/single.aspx?rid=92797,http://mobile.opentable.com/opentable/?restId=92797,https://www.opentable.com/img/restimages/92797.jpg,88,4.5,87,4.6,4.2,4.2,Moderate,Casual Dining,Sushi Japanese Contemporary Asian,$30 and under,Lunch Hours: Monday - Thursday: 11:30am -2:30pm Friday: 11:30am - 2:30pmDinner Hours: Mon - Thurs: 5:00pm - 10:30pmFriday: 5:00pm - 11:30pmSaturday: 5:00pm - 11:30pm Closed Sundays
146,60616,Harding's,32 East 21st. St.,New York,NY,New York / Tri-State Area,10010,US,2126002105x,40.739326,-73.98863,3,http://www.opentable.com/single.aspx?rid=60616,http://mobile.opentable.com/opentable/?restId=60616,https://www.opentable.com/img/restimages/60616.jpg,89,4.5,93,4.4,4.5,4.4,Moderate,Casual Dining,American Burgers Contemporary American,$31 to $50,BrunchSaturday & Sunday11:30 - 3pmLunchMonday - Friday12pm - 3pmDinnerMonday - Wednesday 6pm - 9:30pm Thursday - Saturday 6pm - 10pm BarMonday - Friday12pm - closeSaturday4pm - close
